date;young
28.03.2019 08:00;0.1
28.03.2019 08:30;0.1
28.03.2019 08:50;0.1
28.03.2019 09:00;0.1
28.03.2019 09:20;0.1
28.03.2019 09:30;0.2
28.03.2019 09:40;0.1
28.03.2019 09:50;0.1
28.03.2019 10:10;0.1
28.03.2019 10:20;0.1
28.03.2019 10:50;0.1
28.03.2019 11:00;0.1
28.03.2019 12:00;0.1
28.03.2019 12:30;0.1
28.03.2019 16:10;0.1
28.03.2019 16:20;0.1
28.03.2019 19:10;0.1
28.03.2019 19:30;0.1
28.03.2019 19:40;0.2
28.03.2019 20:00;0.1
28.03.2019 20:30;0.1
14.04.2019 06:20;0.1
14.04.2019 06:30;0.1
14.04.2019 06:50;0.1
14.04.2019 07:00;0.1
14.04.2019 07:20;0.1
14.04.2019 08:10;0.1
14.04.2019 08:20;0.1
14.04.2019 08:30;0.1
14.04.2019 08:40;0.1
14.04.2019 09:00;0.1
14.04.2019 09:30;0.1
14.04.2019 10:00;0.1
14.04.2019 10:20;0.3
14.04.2019 10:30;0.4
14.04.2019 10:40;0.3
14.04.2019 10:50;0.1
14.04.2019 11:00;0.2
14.04.2019 11:10;0.1
14.04.2019 11:50;0.1
14.04.2019 12:00;0.3
14.04.2019 12:10;0.1
15.04.2019 04:40;0.1
26.04.2019 17:30;0.1
26.04.2019 18:10;0.1
26.04.2019 18:40;0.3
26.04.2019 18:50;0.5
26.04.2019 19:00;0.5
26.04.2019 19:10;0.7
26.04.2019 19:20;1.2
26.04.2019 19:30;0.6
26.04.2019 19:40;0.8
26.04.2019 19:50;0.4
26.04.2019 20:00;0.1
26.04.2019 20:10;0.3
26.04.2019 20:20;1
26.04.2019 20:30;0.3
26.04.2019 20:40;1.1
26.04.2019 20:50;1.3
26.04.2019 21:00;0.8
26.04.2019 21:10;0.5
26.04.2019 21:20;0.6
26.04.2019 21:30;0.4
26.04.2019 21:40;0.3
26.04.2019 21:50;0.2
26.04.2019 22:00;0.1
26.04.2019 22:10;0.1
26.04.2019 22:20;0.1
26.04.2019 22:30;0.1
27.04.2019 00:20;0.1
27.04.2019 19:10;0.2
27.04.2019 19:20;0.4
27.04.2019 19:30;0.4
27.04.2019 21:10;0.1
27.04.2019 23:40;0.1
27.04.2019 23:50;0.1
28.04.2019 00:00;0.1
28.04.2019 00:50;0.1
29.04.2019 06:40;0.1
29.04.2019 06:50;0.1
29.04.2019 07:00;0.1
29.04.2019 07:20;0.2
29.04.2019 07:30;0.1
29.04.2019 07:40;0.3
29.04.2019 07:50;0.2
29.04.2019 08:00;0.2
29.04.2019 08:10;0.3
29.04.2019 08:20;0.1
29.04.2019 08:30;0.1
29.04.2019 08:40;0.1
29.04.2019 09:00;0.4
29.04.2019 09:10;0.3
29.04.2019 09:20;0.3
29.04.2019 09:30;0.3
29.04.2019 09:40;0.3
29.04.2019 09:50;0.2
29.04.2019 10:00;0.2
29.04.2019 10:10;0.2
29.04.2019 10:20;0.2
29.04.2019 10:30;0.2
29.04.2019 10:40;0.1
29.04.2019 10:50;0.2
29.04.2019 11:00;0.2
29.04.2019 11:10;0.2
29.04.2019 11:20;0.2
29.04.2019 11:30;0.2
29.04.2019 11:40;0.2
29.04.2019 11:50;0.1
29.04.2019 12:00;0.2
29.04.2019 12:10;0.1
29.04.2019 12:20;0.2
29.04.2019 12:30;0.1
29.04.2019 12:40;0.1
29.04.2019 12:50;0.1
29.04.2019 13:10;0.1
29.04.2019 13:20;0.1
29.04.2019 13:30;0.1
29.04.2019 13:50;0.1
29.04.2019 14:00;0.1
29.04.2019 14:20;0.1
29.04.2019 14:30;0.1
29.04.2019 14:50;0.1
29.04.2019 15:00;0.1
29.04.2019 15:20;0.1
29.04.2019 15:40;0.1
29.04.2019 15:50;0.1
29.04.2019 16:10;0.1
29.04.2019 16:30;0.1
29.04.2019 16:50;0.1
29.04.2019 17:10;0.1
29.04.2019 17:30;0.1
29.04.2019 17:50;0.1
29.04.2019 18:10;0.1
29.04.2019 18:30;0.1
29.04.2019 18:50;0.1
29.04.2019 19:20;0.1
29.04.2019 19:40;0.1
29.04.2019 20:00;0.1
29.04.2019 20:20;0.1
29.04.2019 20:40;0.1
29.04.2019 21:00;0.1
29.04.2019 21:20;0.1
29.04.2019 21:40;0.1
29.04.2019 22:00;0.1
29.04.2019 22:20;0.1
29.04.2019 22:50;0.1
29.04.2019 23:10;0.1
29.04.2019 23:30;0.1
29.04.2019 23:50;0.1
30.04.2019 00:10;0.1
30.04.2019 00:30;0.1
30.04.2019 00:50;0.1
30.04.2019 01:10;0.1
30.04.2019 01:30;0.1
30.04.2019 02:00;0.1
30.04.2019 02:20;0.1
30.04.2019 02:50;0.1
30.04.2019 03:30;0.1
